shading_percent,temperature_c,soil_moisture,yield_kg
50.6,29.5,67.7,12.95
36.9,26.3,72.0,16.59
52.8,24.5,60.9,16.53
64.8,24.6,67.0,15.93
65.0,24.5,58.0,15.35
56.6,23.5,69.9,11.9
63.1,23.3,67.4,10.46
36.5,27.6,66.3,17.91
46.6,23.3,63.4,16.64
54.4,26.6,55.8,20.08
17.2,23.5,56.2,24.15
45.3,25.4,69.5,8.84
49.5,23.3,65.6,10.96
35.6,24.7,62.0,22.28
44.5,21.7,60.2,18.4
41.3,24.9,60.9,17.92
41.7,24.5,62.0,15.59
70.1,24.8,62.7,18.15
23.0,25.6,58.0,21.14
49.6,24.9,58.4,25.45
42.6,24.7,68.1,13.18
39.1,24.7,56.9,19.86
60.2,21.1,59.4,16.64
28.2,25.8,57.3,23.88
26.3,26.3,58.0,18.8
60.0,24.7,59.8,17.14
45.4,24.7,67.7,18.14
54.1,28.1,62.3,12.73
25.8,26.2,72.8,15.81
36.0,25.3,64.1,17.32
48.5,26.3,59.4,17.94
37.3,26.1,63.0,17.21
41.0,23.7,59.4,23.02
45.3,24.8,51.9,19.94
44.7,28.0,71.7,10.28
71.6,22.6,61.2,13.57
71.7,23.2,58.0,11.58
58.1,23.2,51.9,18.48
31.6,25.3,57.6,25.69
21.0,27.0,63.0,19.93
41.0,22.6,57.3,23.55
35.4,27.5,60.5,17.49
37.6,26.6,74.9,15.4
49.3,27.5,68.1,13.76
33.5,24.2,67.7,12.45
38.0,27.4,65.2,14.67
33.4,24.3,56.9,22.45
33.0,25.0,58.4,25.91
15.8,22.4,67.7,17.91
68.5,27.4,65.6,11.96
66.1,24.6,57.3,16.67
48.9,26.8,55.1,23.45
35.4,27.4,73.8,16.19
79.5,21.7,71.3,10.84
30.3,23.3,61.2,17.49
52.8,23.9,63.4,16.79
51.4,25.3,69.9,15.44
24.8,29.4,73.5,15.64
34.4,26.5,57.6,21.22
61.5,24.2,53.0,21.62
48.1,22.2,69.2,9.93
42.3,23.6,68.8,12.34
46.1,24.3,56.2,20.19
44.9,26.3,66.3,15.54
55.4,26.6,63.0,19.44
66.9,26.3,60.9,19.08
34.2,25.2,57.3,19.68
42.5,27.6,65.2,10.35
29.5,28.4,62.7,18.24
50.7,22.6,55.5,23.64
61.4,24.0,55.5,23.37
32.7,23.1,56.2,21.85
64.5,24.2,63.0,15.73
64.7,22.5,58.0,14.24
69.3,25.2,60.9,16.69
39.9,25.6,62.3,17.93
37.6,25.8,59.1,22.83
48.8,27.0,66.3,13.45
69.1,24.9,66.6,9.42
69.0,23.7,54.8,17.62
72.5,28.3,78.5,14.4
60.0,24.8,66.3,15.08
20.7,25.4,55.5,26.27
51.0,24.7,56.9,20.44
51.6,26.6,59.1,19.47
36.3,25.8,66.6,15.4
48.7,23.7,65.2,13.25
39.3,22.9,64.5,18.35
28.6,23.5,66.3,15.71
63.5,25.9,75.6,15.53
56.4,28.3,67.7,11.79
60.3,24.0,61.6,15.69
58.0,21.5,52.6,19.95
55.4,25.0,64.5,16.05
62.5,25.0,71.0,12.36
42.9,25.5,64.8,16.83
37.4,24.6,61.2,21.5
54.4,24.1,63.8,16.49
67.6,26.6,68.4,10.07
46.4,24.6,56.2,22.58
48.1,26.6,69.2,18.15
67.7,26.0,61.2,14.04
39.2,25.1,51.5,20.54
40.0,28.7,61.2,17.72
55.7,24.7,67.0,8.55
68.8,24.4,59.1,14.71
48.8,26.1,63.4,17.97
63.4,24.5,73.5,11.76
51.1,22.9,64.1,13.6
16.7,23.5,56.6,24.6
71.6,25.5,61.6,17.12
24.0,22.2,53.7,22.27
59.3,21.8,49.7,20.49
37.6,21.9,57.6,21.29
47.1,22.7,62.3,19.35
26.6,26.2,72.4,13.06
75.8,20.6,47.9,12.37
36.1,27.4,56.2,18.21
35.2,23.2,60.9,19.91
49.1,23.4,64.1,14.27
47.8,24.3,65.9,16.22
27.3,26.5,76.0,11.98
64.3,24.3,59.4,17.71
56.1,25.0,61.6,15.31
48.3,23.3,58.0,21.76
22.6,26.7,70.2,15.71
25.6,22.7,63.8,17.04
32.7,25.4,63.0,16.49
72.3,23.8,60.2,15.86
61.2,26.3,65.2,10.43
79.9,26.4,61.6,16.18
52.9,27.0,63.4,16.2
37.6,22.2,57.3,19.3
27.3,23.1,51.2,21.93
27.2,24.4,65.2,12.99
57.4,27.5,63.8,17.19
31.1,25.8,55.8,24.8
53.7,24.6,57.3,16.43
64.0,26.9,72.0,11.83
35.8,27.6,63.0,20.72
36.0,26.1,66.6,15.34
62.6,27.1,68.8,14.53
61.9,29.0,70.2,9.12
47.3,27.3,57.3,16.32
74.4,24.3,68.8,11.12
63.7,26.6,55.8,18.36
66.7,23.3,68.1,14.16
53.2,27.9,78.5,15.62
40.0,25.2,54.0,21.93
51.0,24.1,61.2,15.62
65.9,27.6,71.3,11.84
26.9,24.7,56.6,24.73
46.6,24.2,62.0,15.78
24.7,25.2,68.8,16.27
57.8,23.7,63.4,11.96
52.4,27.6,59.4,20.18
43.7,23.2,55.1,19.43
60.0,24.4,71.0,14.09
37.9,23.8,57.3,21.66
52.0,23.6,57.6,24.41
55.5,26.1,62.3,18.38
51.8,22.4,71.3,15.28
64.6,24.9,73.1,10.95
58.4,24.8,54.4,21.35
29.8,24.7,71.7,13.2
40.7,23.1,54.0,18.45
32.9,26.5,62.0,18.61
67.0,25.4,68.8,12.12
56.7,24.5,65.2,15.69
65.0,22.9,52.6,19.17
46.0,26.3,62.3,17.94
48.5,23.2,53.7,19.69
55.8,26.1,53.7,16.87
40.3,26.0,74.6,12.84
60.0,24.6,73.8,12.12
39.2,26.3,60.2,19.45
71.8,27.8,72.8,10.61
66.3,25.7,55.5,17.28
32.0,27.7,64.5,17.7
50.7,22.8,50.8,19.78
33.7,25.4,59.8,20.31
39.8,26.6,71.3,13.75
44.4,24.4,55.8,21.6
36.3,25.9,72.0,13.28
35.5,22.4,78.5,14.31
47.0,25.6,63.4,18.6
47.0,27.4,63.4,14.6
27.0,23.8,55.1,23.65
38.8,25.0,57.6,21.58
42.5,24.5,64.5,15.56
69.5,22.6,73.8,12.2
28.7,21.9,64.8,20.14
35.5,27.5,75.3,13.05
69.2,23.8,54.0,22.23
43.0,26.7,73.8,11.61
40.6,24.9,60.2,17.03
40.2,21.5,54.8,21.91
47.5,25.2,60.9,20.13
43.6,23.7,53.7,22.02
61.6,26.5,71.3,11.89
41.7,25.2,51.9,16.75
35.6,27.8,59.4,17.17
55.6,24.9,64.1,13.06
62.9,25.2,70.6,10.12
48.6,27.8,63.8,18.69
56.2,25.2,68.1,12.61
57.7,23.3,62.7,10.45
68.8,21.8,56.6,15.52
21.7,25.1,55.8,25.31
42.4,25.4,64.1,16.17
76.1,26.8,60.9,19.44
16.6,23.0,63.4,16.95
69.2,23.8,54.0,22.23
30.8,21.2,50.4,19.03
59.1,24.4,70.6,7.76
76.0,27.1,71.3,13.33
59.6,24.0,69.2,13.58
47.0,23.1,54.0,21.7
42.0,24.8,56.9,22.83
60.6,24.8,71.0,11.07
63.1,22.9,59.4,15.35
32.0,27.2,68.4,13.17
48.6,27.1,72.0,13.82
65.8,23.6,54.0,15.04
35.7,24.5,64.1,16.87
48.7,24.7,63.8,13.87
32.4,26.5,72.8,10.49
30.4,27.6,76.4,15.68
39.0,27.0,51.9,23.44
41.4,25.3,72.8,16.42
65.4,22.1,58.7,19.15
67.3,23.2,61.6,17.05
49.0,23.3,64.5,16.92
43.9,23.6,54.4,22.19
65.2,21.4,55.1,18.1
36.0,25.8,59.4,18.84
47.3,26.6,57.3,19.17
27.7,23.0,57.3,23.53
52.5,27.0,61.2,14.7
64.5,22.3,63.8,10.75
46.9,25.0,64.8,18.45
56.1,21.3,56.6,12.33
35.5,25.6,72.0,13.15
39.9,22.6,63.4,17.73
54.8,25.1,66.6,13.43
71.6,25.8,57.3,19.11
45.5,22.6,48.6,15.86
66.9,24.0,64.5,14.85
58.2,23.0,71.3,10.96
38.9,26.5,58.0,17.77
57.3,25.1,57.3,18.45
33.8,24.0,63.8,17.16
55.4,22.5,57.3,15.78
52.7,25.4,67.0,14.84
46.1,24.2,66.6,13.32
47.8,20.6,59.8,12.37
46.3,25.0,65.6,16.01
22.5,24.0,52.6,26.49
27.0,23.0,53.7,22.43
45.7,26.8,50.4,17.97
48.1,23.1,65.2,15.83
51.3,25.3,62.3,14.53
25.0,25.8,60.9,20.93
61.7,23.3,61.6,14.56
37.2,27.2,71.3,10.26
55.3,25.0,63.4,12.49
75.0,25.9,72.4,12.02
61.0,24.9,66.3,17.25
56.4,24.2,64.1,10.6
34.1,23.5,64.1,20.23
40.2,22.7,59.8,15.0
60.3,27.3,69.9,12.15
58.8,24.3,60.5,19.24
44.5,23.3,54.0,23.8
52.5,26.7,63.4,16.33
60.2,25.8,68.1,11.55
41.5,25.5,63.4,17.7
43.9,24.1,58.0,23.22
57.8,25.4,53.7,18.05
83.9,23.3,60.9,11.5
42.3,24.5,61.6,20.99
34.8,27.3,59.4,19.32
63.9,24.0,55.8,16.45
31.6,25.9,73.5,18.28
36.0,24.8,62.3,16.55
77.7,26.0,68.4,13.23
44.8,26.0,60.5,17.07
11.7,21.7,57.3,21.51
53.1,22.6,63.8,15.96
70.1,21.5,63.0,14.12
60.3,24.0,64.8,13.69
33.3,23.9,65.6,18.35
38.0,24.1,53.7,23.68
63.4,25.6,65.6,15.2
35.5,28.0,72.0,13.2
56.7,19.6,51.5,20.13
38.9,24.9,71.3,14.64
36.1,23.4,64.8,16.61
78.3,23.0,65.2,17.43
50.9,25.0,66.3,15.18
41.8,23.0,56.9,19.5
32.7,24.3,71.7,12.34
70.3,20.7,59.8,12.25
61.8,23.6,46.8,15.83
34.4,25.1,61.6,18.99
24.2,21.8,60.9,24.57
33.8,26.2,63.4,19.62
41.6,27.6,70.2,16.2
39.0,27.6,49.0,16.91
61.9,28.1,58.4,16.49
65.6,25.7,58.0,17.23
59.3,27.2,56.9,19.31
48.6,26.5,55.8,22.26
48.0,25.2,60.2,18.73
38.9,22.7,57.3,16.24
28.5,26.1,59.1,24.41
14.4,26.8,56.6,17.35
32.0,23.8,59.4,20.23
53.5,26.0,74.9,12.64
29.0,24.5,64.1,17.63
60.0,26.1,72.4,12.69
52.1,25.1,68.1,14.77
59.3,27.9,71.7,10.58
47.3,26.1,58.0,17.37
33.8,24.1,65.9,17.44
27.7,25.7,59.8,24.28
51.5,23.8,55.5,17.37
29.0,26.0,72.8,12.67
58.2,26.4,71.7,14.86
40.9,25.0,62.7,20.52
38.0,25.1,67.4,13.29
30.9,23.8,68.4,16.18
39.4,24.7,65.6,16.84
30.2,24.5,69.5,15.07
41.3,24.0,58.4,21.95
48.8,26.3,83.9,13.95
70.0,24.7,56.9,18.61
53.2,24.5,57.3,15.96
71.5,23.8,67.0,11.33
27.5,23.1,71.7,15.37
25.8,24.3,59.4,20.6
52.8,24.7,55.1,22.53
34.8,26.9,67.4,13.61
63.7,22.8,56.9,18.97
72.3,24.1,68.1,11.63
38.3,23.8,67.4,15.22
63.6,24.9,65.6,11.8
35.0,26.3,71.3,18.52
35.6,28.2,58.0,16.07
24.5,24.1,70.6,13.63
18.8,26.7,56.6,22.92
56.5,27.8,61.2,18.93
63.6,26.4,61.6,16.69
56.8,23.7,68.8,9.08
34.2,24.7,53.3,19.72
54.3,25.0,55.5,16.89
39.8,24.9,68.1,11.91
56.4,24.3,67.0,12.13
63.5,23.7,50.8,16.72
39.9,29.7,76.7,12.65
27.6,27.6,62.3,20.36
41.8,27.1,69.9,16.65
58.7,25.0,77.1,12.9
68.3,25.9,67.0,10.57
45.3,22.2,68.4,12.84
62.7,25.8,57.6,19.79
57.3,24.3,62.7,20.08
20.8,25.1,64.5,21.94
43.4,24.0,69.9,15.19
46.2,25.7,64.8,15.73
68.0,27.9,55.1,20.83
43.8,23.5,66.3,15.36
48.6,25.0,56.6,22.02
65.9,23.6,70.6,11.26
27.8,25.3,65.9,17.36
58.1,26.9,66.3,13.99
33.7,23.0,72.0,14.63
44.7,21.2,66.6,10.8
33.4,22.3,65.2,22.35
47.1,25.5,70.6,11.41
68.8,23.2,70.6,11.5
76.6,27.1,71.3,12.07
34.5,25.5,67.0,18.34
47.9,21.7,61.6,19.82
58.1,23.1,65.2,15.9
58.2,24.1,55.8,19.55
29.4,25.4,65.2,19.54
52.8,24.0,53.3,19.06
28.7,26.5,56.2,20.52
70.2,21.6,57.3,17.78
55.4,23.8,62.3,13.84
36.5,22.4,52.6,19.99
76.0,24.6,63.0,12.32
17.8,22.2,51.9,22.85
61.8,26.5,76.4,12.62
63.5,25.2,53.3,21.53
61.8,26.8,60.2,19.01
60.1,27.0,62.0,17.01
51.1,26.3,66.6,15.46
60.2,24.3,58.4,19.65
51.9,27.5,67.4,14.74
48.1,23.9,54.0,19.54
57.8,25.3,54.0,22.77
33.3,26.0,66.6,18.38
53.0,25.4,67.7,16.08
43.1,22.6,56.2,16.29
77.1,27.0,56.2,11.13
22.0,25.7,71.7,12.33
50.8,22.5,69.9,9.8
34.8,25.1,69.9,14.65
65.0,24.1,61.6,18.32
69.5,23.5,56.6,21.33
58.1,27.2,68.1,12.43
48.6,25.8,54.4,20.51
27.1,22.6,65.6,16.87
42.5,24.5,58.0,17.92
67.5,20.1,60.2,15.15
46.7,25.8,54.8,23.71
47.7,26.4,75.3,13.52
28.6,24.7,73.1,14.5
40.5,25.7,56.2,23.77
37.6,26.9,58.4,20.08
60.1,24.8,71.7,13.11
49.9,22.7,60.9,22.43
41.0,26.4,46.5,16.66
76.5,25.8,60.2,15.9
34.0,26.2,66.3,13.24
52.1,22.5,56.6,18.87
24.7,25.7,64.1,17.32
33.7,28.0,61.2,16.69
58.7,23.1,64.1,15.62
58.1,21.1,63.8,15.07
56.5,22.7,64.8,17.93
56.5,28.1,77.8,11.75
35.6,26.4,59.8,22.42
58.1,25.5,69.9,12.3
46.7,26.5,57.3,17.98
37.9,23.2,61.2,19.69
40.4,26.6,62.7,14.75
56.9,21.2,62.0,16.33
39.6,26.1,71.3,12.1
37.3,24.6,70.6,14.11
43.0,24.1,77.8,12.52
41.7,24.6,63.8,16.92
64.2,25.0,62.7,14.69
48.5,21.7,55.5,20.77
29.3,26.0,72.0,14.48
24.4,25.7,68.1,14.58
60.2,25.3,68.8,12.15
47.8,25.2,61.6,14.15
57.7,21.4,58.4,15.28
67.3,29.8,78.5,12.15
48.1,26.6,61.6,20.87
53.0,21.6,67.4,12.34
62.1,27.0,59.4,21.01
35.8,23.2,58.4,20.81
37.0,26.8,72.8,16.32
56.4,23.4,57.6,19.15
47.8,24.7,53.3,20.7
73.6,29.2,75.3,14.54
38.3,20.6,50.8,18.32
35.7,18.8,53.7,18.99
50.3,23.6,61.6,17.61
57.3,26.2,65.9,17.12
45.9,24.8,70.6,16.53
33.9,26.3,71.3,16.95
53.1,23.4,71.7,11.2
51.2,19.5,58.0,13.71
59.5,29.3,70.2,9.6
39.6,27.7,73.1,11.65
61.8,24.6,63.0,16.45
32.6,25.0,65.2,18.43
29.3,24.6,60.2,17.87
57.4,23.4,74.6,13.76
29.7,30.7,73.8,10.83
35.1,27.5,62.3,20.68
57.7,25.5,65.6,11.19
55.1,22.9,55.5,26.46
53.9,25.1,54.8,18.74
60.7,25.4,57.3,15.83
51.7,24.2,67.4,19.46
59.7,26.8,62.0,12.46
17.2,26.9,73.5,15.65
28.1,25.1,63.8,15.83
42.6,27.3,72.4,18.02
53.8,28.4,67.0,13.81
48.3,26.8,58.4,16.33
57.1,26.4,75.6,9.36
60.1,24.5,71.7,10.74
42.3,23.3,51.2,18.85
52.8,24.8,54.8,17.48
36.9,25.5,72.4,15.57
33.8,25.8,75.3,13.48
41.1,24.9,58.4,21.79
40.1,22.0,51.9,20.54
61.9,26.2,61.6,18.4
20.5,27.8,76.0,15.93
41.1,27.6,78.2,10.83
38.7,23.3,69.2,15.45
22.1,26.0,71.3,19.57
22.9,21.0,61.6,18.88
51.9,26.2,52.2,21.57
58.0,25.5,65.9,13.9
48.5,23.5,59.8,18.96
29.7,29.3,77.4,15.66
65.3,25.0,64.5,12.23
34.4,22.2,61.6,17.51
39.5,25.7,59.1,18.13
54.6,24.3,53.7,23.75
59.7,26.5,62.7,17.38
26.3,23.3,58.4,18.96
30.6,22.1,65.2,18.33
76.3,25.7,78.9,12.74
55.0,21.1,60.2,13.38
70.7,25.7,63.0,16.88
64.9,27.0,72.0,15.43
66.6,24.6,67.7,17.29
35.3,24.3,65.9,17.78
58.6,23.9,66.3,16.27
27.8,23.8,69.2,16.2
51.1,25.9,63.8,11.8
68.6,28.2,74.2,8.5
25.3,25.9,63.8,17.15
56.2,19.1,57.6,15.45
67.4,27.0,58.4,16.32
33.0,26.1,61.6,15.57
43.9,27.0,58.7,17.61
78.6,24.4,54.8,22.37
54.2,25.2,54.0,18.95
32.7,22.3,65.2,17.51
51.5,22.2,64.1,14.55
35.6,26.1,56.6,22.5
28.0,22.5,53.0,21.47
71.8,28.6,76.0,9.51
61.8,27.9,64.1,16.83
28.5,21.9,54.8,21.8
38.3,26.7,63.0,14.56
31.9,22.7,63.8,17.8
43.8,27.6,69.5,14.13
48.2,21.6,50.1,14.68
26.7,24.9,57.6,17.94
31.9,23.9,59.8,19.9
47.0,22.9,56.6,24.64
36.0,24.3,74.2,11.6
17.3,22.1,62.0,17.91
43.3,24.3,60.9,19.36
46.4,25.1,59.1,17.9
59.4,26.4,59.4,13.96
26.3,25.8,55.1,25.54
59.8,23.5,57.3,20.9
63.4,25.0,56.9,17.91
60.2,25.1,62.3,13.18
64.6,20.7,61.6,15.15
56.1,24.6,61.2,14.11
52.4,25.5,72.4,14.79
38.3,24.2,67.7,13.97
54.7,24.4,64.5,17.32
27.5,24.7,60.9,19.44
32.4,23.7,68.1,16.27
54.4,25.0,70.6,12.37
23.6,27.7,61.6,22.38
47.4,24.1,62.7,19.16
54.6,23.4,68.8,10.42
41.4,24.2,60.9,21.25
38.4,24.7,68.1,15.84
62.4,25.1,66.6,9.87
44.3,23.1,54.0,20.91
50.4,26.5,71.7,10.03
48.5,25.6,59.1,20.98
43.4,29.6,75.3,11.53
46.2,27.6,73.1,15.55
58.4,25.4,60.5,15.64
48.9,24.4,60.5,16.28
32.5,22.2,63.0,15.99
55.1,26.8,69.5,14.1
72.0,25.7,60.5,12.94
73.1,27.0,54.4,19.15
29.0,26.2,73.8,17.89
56.1,26.2,52.6,16.03
37.2,23.4,55.8,24.39
54.1,26.4,68.1,10.91
41.6,26.7,61.2,13.44
41.8,27.8,59.1,17.69
19.5,24.9,51.9,23.71
39.1,22.0,60.2,18.28
43.9,24.9,65.2,14.06
58.4,23.6,62.7,15.58
36.3,23.4,72.4,13.87
68.4,25.7,55.5,24.63
66.2,23.7,59.8,14.94
50.2,23.1,57.3,21.06
23.2,22.4,60.5,13.98
57.9,24.6,55.1,20.81
24.3,27.1,54.4,26.87
39.9,26.2,61.6,15.7
22.8,26.1,69.9,14.2
69.5,23.5,68.4,15.21
76.1,21.7,60.2,13.55
69.6,25.2,74.2,12.25
57.8,23.5,72.8,11.45
25.3,24.6,60.2,22.46
37.1,26.4,65.2,11.44
31.4,25.5,54.0,22.91
33.5,24.8,67.4,17.93
22.3,22.9,59.8,22.19
27.4,26.9,59.8,25.53
58.1,28.1,76.0,13.45
77.0,22.8,57.3,15.98
50.0,23.3,56.6,22.38
34.3,23.0,64.1,17.0
49.4,25.6,65.2,17.9
56.8,21.7,49.7,16.26
52.3,23.1,65.9,12.52
39.9,26.2,61.6,15.7
39.6,20.4,65.2,15.35
62.7,27.5,67.4,10.87
21.9,23.5,57.6,20.98
39.3,25.1,58.0,23.03
37.1,27.2,67.7,16.26
40.6,27.7,62.0,19.61
58.0,23.4,62.3,18.43
39.6,25.0,66.3,17.39
31.1,24.5,67.0,16.19
40.1,27.3,70.6,15.5
42.5,21.0,52.6,17.41
18.0,25.8,59.4,23.58
63.0,24.9,61.2,18.8
65.4,23.3,60.9,14.91
65.5,26.2,69.5,14.12
71.1,26.8,65.6,15.41
30.4,24.3,68.8,14.18
55.5,25.1,69.2,12.34
24.1,23.7,71.0,12.82
27.4,29.4,64.8,16.73
50.7,26.1,66.6,14.03
35.9,23.3,54.4,22.93
52.3,27.9,70.6,15.77
42.5,28.0,68.4,13.04
30.1,28.1,60.5,18.1
68.0,25.0,66.3,15.51
51.0,22.1,58.7,19.38
47.3,26.7,75.6,15.67
68.3,22.1,60.9,16.85
37.5,27.5,60.9,21.32
35.5,29.3,68.4,15.1
54.5,26.7,56.9,20.45
40.5,23.8,72.0,12.04
39.3,22.4,50.8,18.79
56.9,22.3,77.1,13.2
35.1,26.4,70.6,15.42
30.2,22.2,61.2,18.75
45.7,22.6,61.2,19.6
32.5,24.2,72.4,10.44
60.6,21.9,59.4,16.0
47.3,26.1,66.3,17.97
32.1,26.5,61.2,16.04
55.8,23.9,68.1,17.08
52.6,27.8,61.2,18.24
39.8,26.7,61.6,17.72
57.9,27.9,62.0,18.42
36.5,26.7,54.4,25.03
25.7,26.4,71.0,12.19
44.0,24.9,70.2,11.86
78.1,25.3,66.3,11.26
29.4,24.4,69.9,15.7
30.7,24.4,66.3,13.72
43.8,26.9,60.9,18.46
59.2,29.5,66.6,8.66
73.6,25.6,49.7,18.36
50.3,24.2,60.9,18.15
49.3,22.4,67.4,13.95
49.1,26.6,60.5,18.04
68.3,24.3,68.8,11.71
63.1,28.1,60.5,16.78
38.7,23.9,59.4,17.37
53.3,28.2,77.4,11.14
13.2,25.8,75.3,16.47
60.5,21.4,53.0,16.19
53.1,26.2,62.7,16.41
41.9,25.9,71.0,12.84
50.8,26.7,69.9,11.28
39.1,25.2,64.1,16.71
69.5,24.4,59.1,19.56
42.3,24.5,67.0,16.58
60.5,24.4,59.1,20.43
56.0,26.3,65.2,13.33
40.2,25.8,65.2,19.98
41.5,23.8,54.4,24.69
43.5,24.9,59.1,19.18
56.8,25.1,58.4,23.69
64.5,25.0,54.0,16.26
61.2,25.6,66.6,13.37
48.2,26.1,58.4,21.37
42.6,27.4,66.6,11.09
46.1,24.3,56.2,20.19
30.1,27.0,71.7,15.03
42.2,27.0,61.6,18.71
39.6,25.2,68.4,13.77
53.8,23.4,62.0,17.31
68.1,23.9,63.8,15.27
23.0,25.0,76.0,13.06
42.3,28.1,56.9,24.71
28.1,26.1,69.5,18.04
67.6,23.3,58.7,23.39
60.5,23.7,65.6,13.35
11.6,26.0,75.3,16.47
42.6,23.7,68.1,13.46
57.6,24.4,67.7,12.34
71.1,26.2,75.6,8.51
15.6,26.8,67.7,15.77
53.0,22.8,53.0,18.94
35.6,27.7,65.9,18.66
55.6,25.1,66.3,15.26
73.6,21.8,60.9,14.32
63.6,24.7,62.0,14.55
70.4,28.1,70.6,13.05
39.4,21.1,54.0,21.7
70.0,23.9,66.6,14.91
38.4,25.8,66.6,17.86
62.0,24.7,56.9,19.02
60.1,24.3,66.6,15.87
27.8,25.4,73.1,13.97
48.9,22.3,55.5,20.92
43.1,26.6,65.6,19.54
64.6,25.8,68.4,11.45
34.6,21.8,46.1,17.38
55.4,24.2,65.9,16.11
53.3,24.0,58.0,19.71
28.3,20.8,51.5,16.48
35.5,28.0,68.4,17.9
56.5,24.9,54.0,21.05
26.6,24.5,69.5,14.7
26.1,24.5,62.0,19.99
54.2,23.6,55.8,19.93
43.2,26.3,70.2,11.33
48.2,21.2,51.9,20.47
46.6,20.5,54.4,22.26
56.8,23.1,65.6,11.91
60.2,25.6,64.8,10.93
56.2,24.4,61.2,15.37
62.0,25.9,77.4,13.29
51.5,24.4,64.1,13.72
57.2,25.4,67.4,12.51
46.3,24.7,65.9,15.36
67.0,25.1,71.0,13.89
52.4,26.9,69.2,10.32
17.7,24.9,57.3,23.75
40.3,22.6,57.6,21.09
44.4,24.0,62.0,16.42
51.1,25.6,60.2,17.75
35.7,25.6,62.3,14.45
54.3,23.6,71.3,12.88
33.4,26.5,67.7,14.37
37.9,24.4,66.3,14.04
66.1,24.9,65.6,11.93
48.2,24.1,55.8,22.73
18.1,24.7,71.0,18.23
26.8,25.0,63.4,17.75
71.1,28.2,60.9,15.37
24.6,25.4,75.3,16.14
33.4,22.8,61.6,16.14
49.2,21.5,57.6,15.84
38.5,22.4,75.6,13.45
29.2,24.8,67.4,17.04
38.0,27.1,62.3,15.42
59.4,25.2,67.4,13.51
63.2,24.4,59.8,18.52
25.3,23.9,59.1,23.55
57.5,26.3,62.7,16.28
81.2,26.6,68.4,9.99
42.0,25.9,68.8,13.15
45.6,27.7,61.2,13.24
61.9,26.3,66.3,15.13
35.0,25.3,67.7,8.81
51.3,26.8,66.6,9.96
61.6,25.6,60.5,15.68
34.2,26.5,51.9,15.78
43.4,24.9,63.0,17.29
36.7,23.4,60.5,17.6
31.6,29.1,68.1,13.08
51.2,24.0,71.7,13.52
17.5,24.8,65.9,17.91
47.6,26.1,65.6,16.63
27.7,29.6,62.7,15.79
35.3,22.7,60.9,19.05
44.0,21.2,51.9,12.69
18.4,25.3,68.1,13.12
56.7,26.1,70.2,13.22
41.1,25.1,57.3,19.04
70.7,25.4,63.0,12.88
23.6,25.6,53.0,21.36
45.2,26.8,69.9,13.71
40.6,25.2,52.2,18.85
29.3,24.7,54.8,25.56
34.9,23.6,58.7,20.96
48.1,27.1,54.8,21.18
49.8,24.4,58.4,20.9
42.4,26.8,49.7,22.38
64.0,27.7,64.8,18.12
32.1,24.6,65.9,14.13
35.9,24.2,53.3,20.69
43.3,24.7,60.5,21.93
47.9,24.7,68.4,13.1
29.6,23.2,62.7,19.78
58.1,25.8,73.5,14.64
46.5,26.9,56.6,21.48
57.1,23.3,62.3,14.51
60.1,22.3,54.4,16.9
59.7,23.9,66.3,13.7
45.3,25.1,60.5,18.06
28.5,22.4,71.0,12.35
45.0,22.7,64.8,15.77
51.8,24.9,68.4,12.2
68.8,25.9,73.1,13.62
48.5,27.0,66.6,13.98
58.6,24.0,65.6,13.28
36.0,24.3,74.9,11.35
27.9,26.1,65.6,15.48
35.3,24.0,63.8,17.54
55.7,24.5,63.4,19.71
35.3,27.9,73.8,14.86
27.8,27.3,74.9,14.68
67.5,25.0,61.6,16.34
55.6,26.3,77.1,12.5
67.7,25.9,62.3,15.83
32.1,24.0,69.2,16.37
46.9,26.4,70.2,13.38
47.8,22.3,71.3,11.94
36.5,22.5,64.5,16.9
65.8,25.0,61.6,18.74
33.6,24.1,65.2,19.28
37.1,25.4,63.0,16.84
38.4,21.8,57.6,22.0
55.5,25.9,53.7,23.3
42.1,28.3,72.0,13.75
68.3,27.0,70.6,9.23
61.9,29.0,70.2,9.12
55.7,25.7,58.4,16.75
29.2,23.3,55.8,24.02
66.2,24.8,62.3,13.16
54.8,26.8,71.7,18.08
79.2,24.9,67.0,10.16
42.8,25.0,69.2,17.42
41.5,26.2,62.7,18.29
48.4,25.7,57.6,20.7
58.1,27.7,65.6,14.31
26.4,25.4,62.0,18.54
39.0,27.1,67.0,9.9
42.0,24.6,58.0,21.72
56.2,27.1,78.5,7.46
53.5,22.4,68.1,9.37
27.0,23.1,61.2,17.72
19.1,22.4,64.1,18.74
42.6,17.6,42.9,11.26
48.4,23.2,64.1,15.86
44.3,24.5,63.0,15.01
63.2,22.7,71.3,11.32
20.9,26.2,58.0,22.64
54.2,24.4,67.7,13.21
59.6,22.1,59.1,14.66
18.3,24.0,49.7,20.71
25.3,28.5,55.8,24.89
64.4,26.3,64.8,15.25
51.2,23.3,60.9,14.91
51.4,26.4,66.3,12.8
38.2,23.5,76.7,14.84
56.5,26.9,55.8,17.65
25.5,25.2,57.6,24.96
28.7,23.7,62.3,17.76
17.0,25.4,64.5,20.59
39.1,29.0,61.6,18.45
64.4,25.0,68.1,13.59
39.0,24.9,57.3,20.84
